symbol,datetime,open,high,low,close,volume,amount
603259.SH,2018-05-08,25.92,31.1,25.92,31.1,297.39,919.7
603259.SH,2018-05-09,34.21,34.21,34.21,34.21,206.61,706.81
603259.SH,2018-05-10,37.63,37.63,37.63,37.63,85.0,319.86
603259.SH,2018-05-11,41.39,41.39,41.39,41.39,551.95,2284.52
603259.SH,2018-05-14,45.53,45.53,45.53,45.53,737.13,3356.15
603259.SH,2018-05-15,50.08,50.08,50.08,50.08,897.25,4493.43
603259.SH,2018-05-16,55.09,55.09,55.09,55.09,988.71,5446.8
603259.SH,2018-05-17,60.6,60.6,60.6,60.6,1965.87,11913.17
603259.SH,2018-05-18,66.66,66.66,66.66,66.66,3116.15,20772.26
603259.SH,2018-05-21,73.33,73.33,73.33,73.33,1762.18,12922.07
603259.SH,2018-05-22,80.66,80.66,80.66,80.66,2590.98,20898.85
603259.SH,2018-05-23,88.73,88.73,88.73,88.73,2688.67,23856.57
603259.SH,2018-05-24,97.6,97.6,97.6,97.6,5901.52,57598.84
603259.SH,2018-05-25,107.36,107.36,107.36,107.36,25358.36,272247.35
603259.SH,2018-05-28,118.1,118.1,118.1,118.1,21135.19,249606.59
603259.SH,2018-05-29,129.91,129.91,129.91,129.91,41961.01,545115.48
603259.SH,2018-05-30,135.09,135.57,119.3,120.37,725235.91,9293127.28
603259.SH,2018-05-31,124.2,132.34,116.03,129.7,427385.09,5303637.39
603259.SH,2018-06-01,126.11,134.87,124.5,132.87,326306.86,4243384.09
603259.SH,2018-06-04,136.39,138.87,119.58,120.9,362272.2,4643439.73
603259.SH,2018-06-05,118.0,121.72,113.99,119.78,267636.23,3165880.76
603259.SH,2018-06-06,118.1,124.44,117.06,124.06,259137.17,3147510.07
603259.SH,2018-06-07,123.0,123.6,118.85,119.03,186329.2,2250260.41
603259.SH,2018-06-08,117.08,121.44,116.01,118.46,178945.69,2136303.41
603259.SH,2018-06-11,115.76,116.64,107.0,108.12,250197.13,2789216.63
603259.SH,2018-06-12,109.61,111.3,106.13,109.8,173995.63,1896960.01
603259.SH,2018-06-13,108.5,111.8,106.71,107.98,168103.46,1838222.69
603259.SH,2018-06-14,105.0,108.62,99.28,100.26,241912.41,2498877.6
603259.SH,2018-06-15,100.66,102.44,99.06,100.53,154043.65,1554157.4
603259.SH,2018-06-19,97.75,102.36,95.58,98.94,178357.74,1760329.51
603259.SH,2018-06-20,99.8,102.18,96.16,100.99,173886.69,1737706.37
603259.SH,2018-06-21,100.8,101.5,90.89,91.39,224052.4,2149118.42
603259.SH,2018-06-22,88.65,92.15,87.36,89.9,157085.05,1417519.99
603259.SH,2018-06-25,90.1,95.39,89.6,93.02,174288.41,1619033.69
603259.SH,2018-06-26,91.28,95.99,90.5,95.7,147897.49,1395317.7
603259.SH,2018-06-27,95.0,95.76,92.58,93.27,102352.4,961720.73
603259.SH,2018-06-28,92.99,94.68,86.11,86.32,120071.47,1087189.59
603259.SH,2018-06-29,86.68,94.95,86.32,94.95,129484.68,1178540.83
603259.SH,2018-07-02,94.9,100.39,94.0,96.42,166472.96,1616430.3
603259.SH,2018-07-03,97.28,99.41,91.69,96.16,132998.03,1271789.99
603259.SH,2018-07-04,94.99,95.0,89.09,89.96,117856.06,1074213.03
603259.SH,2018-07-05,89.0,92.28,88.0,89.94,98545.48,890483.76
603259.SH,2018-07-06,89.82,98.93,89.81,95.89,198307.23,1889832.33
603259.SH,2018-07-09,97.05,99.22,94.5,98.68,145615.75,1416334.58
603259.SH,2018-07-10,99.71,101.5,96.69,98.27,109546.45,1077582.8
603259.SH,2018-07-11,95.0,98.25,94.11,97.5,111070.86,1067387.41
603259.SH,2018-07-12,97.5,104.57,96.65,102.67,176253.62,1773773.06
603259.SH,2018-07-13,101.0,105.4,99.58,101.81,149165.02,1528387.32
603259.SH,2018-07-16,100.81,102.5,97.8,99.0,97483.46,970845.69
603259.SH,2018-07-17,98.82,99.88,97.0,98.94,64531.82,633366.87
603259.SH,2018-07-18,98.95,99.75,94.3,94.46,105921.4,1023818.84
603259.SH,2018-07-19,93.99,94.0,89.25,90.21,112504.82,1024515.94
603259.SH,2018-07-20,89.51,93.8,89.31,92.22,83025.2,761236.2
603259.SH,2018-07-23,86.0,88.98,84.44,88.12,141942.63,1233492.57
603259.SH,2018-07-24,87.6,90.68,87.11,89.46,89972.47,801576.4
603259.SH,2018-07-25,89.75,91.75,88.8,88.99,74983.98,675461.48
603259.SH,2018-07-26,89.01,89.3,85.52,86.32,71234.61,618575.47
603259.SH,2018-07-27,86.4,87.61,85.4,86.55,43719.66,379047.54
603259.SH,2018-07-30,86.58,86.99,80.11,82.4,82178.59,682825.77
603259.SH,2018-07-31,82.0,83.5,80.17,81.17,55861.87,458274.66
603259.SH,2018-08-01,80.62,81.41,77.53,77.76,83175.66,658814.57
603259.SH,2018-08-02,77.1,79.45,75.8,78.19,82541.74,640806.28
603259.SH,2018-08-03,77.7,78.44,75.25,75.34,53656.18,411694.89
603259.SH,2018-08-06,74.5,75.05,71.23,71.58,75521.97,552217.39
603259.SH,2018-08-07,72.45,76.94,71.61,76.59,98370.0,728139.05
603259.SH,2018-08-08,75.9,76.25,72.61,72.95,64920.61,482440.43
603259.SH,2018-08-09,72.75,80.25,72.05,79.69,130705.23,1020282.51
603259.SH,2018-08-10,79.0,81.49,78.2,80.02,85491.31,682639.86
603259.SH,2018-08-13,78.18,80.97,78.1,80.36,53689.88,427345.84
603259.SH,2018-08-14,80.2,81.48,79.0,79.24,40547.35,324098.81
603259.SH,2018-08-15,79.3,79.88,75.1,75.54,59807.2,458687.78
603259.SH,2018-08-16,73.99,76.7,73.11,75.38,39766.56,299669.06
603259.SH,2018-08-17,76.37,76.58,71.65,71.91,71310.98,522761.06
603259.SH,2018-08-20,71.92,73.21,70.39,72.98,47439.14,341871.28
603259.SH,2018-08-21,72.5,79.87,72.45,79.3,108664.19,836379.81
603259.SH,2018-08-22,82.27,84.1,80.99,82.25,138551.17,1144352.64
603259.SH,2018-08-23,82.0,89.62,81.35,88.0,135272.49,1147997.76
603259.SH,2018-08-24,86.7,88.87,85.27,85.88,86585.16,752094.61
603259.SH,2018-08-27,86.68,91.6,86.02,88.9,113475.02,1012934.5
603259.SH,2018-08-28,88.01,90.11,87.42,88.34,65920.64,583310.96
